stop_id,stop_name,stop_lat,stop_lon,mode,STATE CODE
OOBUS137,Dalwood 137,-12.3884,130.90428,bus,NT
OOBUS138,Malak 138,-12.38862,130.90156,bus,NT
OOBUS139,Patterson 139,-12.38709,130.90226,bus,NT
OOBUS140,Vanderlin Service 140,-12.38194,130.89979,bus,NT
OOBUS141,Vanderlin Service 141,-12.38018,130.8975,bus,NT
OOBUS142,Vanderlin Service Road,-12.37848,130.89502,bus,NT
OOBUS143,Vanderlin 143,-12.37749,130.88961,bus,NT
OOBUS144,Vanderlin Drive,-12.37695,130.886,bus,NT
OOBUS149,Trower 149,-12.38369,130.87107,bus,NT
OOBUS150,Water Gardens,-12.38481,130.8671,bus,NT
OOBUS151,Rapid Creek 151,-12.38758,130.86466,bus,NT
OOBUS152,Rapid Creek 152,-12.39008,130.8669,bus,NT
OOBUS153,Rapid Creek 153,-12.39314,130.86886,bus,NT
OOBUS154,Old McMillan's 154,-12.39516,130.8668,bus,NT
OOBUS155,Sabine 155,-12.39349,130.86135,bus,NT
OOBUS156,Robinson 156,-12.39137,130.86286,bus,NT
OOBUS157,Ryland 157,-12.38969,130.86263,bus,NT
OOBUS158,Ryland 158,-12.38722,130.86153,bus,NT
OOBUS159,Cummins 159,-12.3865,130.85743,bus,NT
OOBUS160,Francis 160,-12.38677,130.85911,bus,NT
OOBUS161,Alawa 161,-12.38201,130.87233,bus,NT
OOBUS162,Alawa 162,-12.37981,130.87311,bus,NT
OOBUS163,Alawa Shops,-12.3782,130.87518,bus,NT
OOBUS164,Scriven 164,-12.37726,130.87664,bus,NT
OOBUS165,Forrest 165,-12.50949,130.99029,bus,NT
OOBUS166,Rapid Creek Shops,-12.38633,130.86215,bus,NT
OOBUS167,Trower 167,-12.3881,130.85802,bus,NT
OOBUS168,Bagot 168,-12.39405,130.85625,bus,NT
OOBUS169,Bunning's,-12.40095,130.85625,bus,NT
OOBUS170,Bagot 170,-12.41189,130.85629,bus,NT
OOBUS171,Bagot 171,-12.42066,130.85634,bus,NT
