stop_id,stop_name,stop_lat,stop_lon,mode,STATE CODE
2733,Jackson St (Wynyard) ,-40.98975149,145.7284451,train,TA
4225,King Edward St ,-41.1160253,146.0739238,train,TA
2729,Lockett St / Petunia St ,-40.99355221,145.7432583,train,TA
4000,Mackenzie Dr (West Somerset) ,-41.03578987,145.8192821,train,TA
4093,Marist Junior School (Inside Grounds) ,-41.05001195,145.8867183,train,TA
2646,Marriott St - Havenview Primary School ,-41.08315883,145.9119754,train,TA
2756,Maud St near Dooley St ,-41.14923083,146.1605579,train,TA
4231,Maud St near Dooley St ,-41.14920249,146.1602842,train,TA
4526,Mersey Community Hospital ,-41.22941913,146.4214412,train,TA
4002,Mission Hill Rd near Deviation Rd ,-41.1158282,146.0559532,train,TA
2642,Mount St near Singline Ave ,-41.08570414,145.8925289,train,TA
4217,No.10 Wattle Ave ,-41.07693398,145.9216003,train,TA
2531,No.15 Tattersall St (School Stop) ,-41.05928133,145.8957702,train,TA
2588,No.17 Wright St ,-41.07344792,145.8841461,train,TA
2754,No.18 Hobbs Pde ,-41.15479602,146.1649102,train,TA
4530,No.2 Barnard Cr (School Stop) ,-41.075492,145.879002,train,TA
2610,No.4 Grove St ,-41.15890549,146.1682344,train,TA
2499,No.40 Grenville St ,-41.066231,145.894714,train,TA
4529,No.48 Barnard Cr (School Stop) ,-41.077169,145.879601,train,TA
4230,No.5 Hobbs Pde ,-41.15488362,146.1650197,train,TA
2626,No.54 Mount Street ,-41.05291314,145.9048811,train,TA
2700,No.7 Wilmot Street ,-41.049871,145.904052,train,TA
2616,North West Regional Hospital ,-41.04698005,145.8810065,train,TA
2727,Old Bass Hwy opp Rotary Park ,-40.99175327,145.7476541,train,TA
2640,Old Surrey Rd ,-41.08882914,145.9076915,train,TA
2474,Opposite 120 Payne St ,-41.0716934,145.8905767,train,TA
2641,Opposite 216 Old Surrey Rd ,-41.09035498,145.9028459,train,TA
2693,Opposite 221 Bass Hwy ,-41.04034291,145.8716988,train,TA
2691,Opposite 227 Bass Hwy ,-41.039844,145.859964,train,TA
2731,Opposite 30 Martin St ,-40.99297738,145.7400306,train,TA
2690,Opposite 303 Bass Hwy ,-41.03972839,145.8566705,train,TA
2689,Opposite 335 Bass Hwy ,-41.04089224,145.8524058,train,TA
2765,Opposite 4 Bass Hwy ,-41.0663586,145.9444436,train,TA
2550,Opposite 44 Three Mile Line Rd ,-41.08006075,145.8902971,train,TA
2762,Opposite 53 Marine Tce ,-41.060421,145.911844,train,TA
2761,Opposite 72 Marine Tce ,-41.063168,145.915572,train,TA
4091,Parklands High School (Inside Grounds) ,-41.08103343,145.9008629,train,TA
2618,Preservation Bay Rd near Hogarth Rd ,-41.09103771,146.0180781,train,TA
2742,Preservation Dr near Hogarth Rd ,-41.09056745,146.0171363,train,TA
2739,Preservation Dr near Johnsons Beach - Inwards ,-41.10790166,146.0675871,train,TA
2621,Preservation Dr near Johnsons Beach - Outwards ,-41.10797123,146.0676931,train,TA
2619,Preservation Dr near Overall St ,-41.09271845,146.0231333,train,TA
4324,Romaine Park Primary School ,-41.077282,145.901611,train,TA
4090,Stella Maris Primary School (Inside Grounds) ,-41.05137938,145.8874451,train,TA
2542,Stop 1  Edwards St near Strahan St,-41.05966197,145.9092464,train,TA
2464,Stop 1  No.2 Aileen Cres,-41.06176,145.901946,train,TA
2699,Stop 1  No.2 Bass Hwy,-41.047016,145.90054,train,TA
2701,Stop 1  No.27 North Terrace,-41.04855943,145.9031699,train,TA
2581,Stop 10  Moorville Rd (Hellyer College),-41.06072,145.880927,train,TA
2563,Stop 10  Moorville Rd (Hellyer College),-41.0609,145.880772,train,TA
2627,Stop 10  No.17 Blackwood Pde,-41.07996491,145.9062115,train,TA
2710,Stop 10  No.271 Bass Hwy,-41.03996682,145.8609639,train,TA
