stop_id,stop_name,stop_lat,stop_lon,mode,state_code
,"Norman Park North"""""""" Agnew Street ",-27.4862,152.978974,bus,VIC
306082,"Norman Park North"""""""" Agnew Street ",-27.537649,153.078624,bus,VIC
,Agnew Street - 42 ,-27.536829,153.074975,bus,VIC
305914,WINSTANLEY / HEDLOW ,-27.535584,153.077222,bus,VIC
,WINSTANLEY / BOYNEDALE ,-27.537554,153.078938,bus,VIC
305915,Kensingston Avenue - 40/41 ,-27.538351,153.079563,bus,VIC
305988,"Seven Hills"""""""" Agnew Street ",-27.535884,153.077085,bus,VIC
305333,Kensington Avenue - 41/40 ,-27.535396,153.079032,bus,VIC
305332,Quirinal Crescent - 39 ,-27.53546,153.079143,bus,VIC
306083,Claudia Avenue - 38A ,-27.533438,153.074784,bus,VIC
,Servius Street - 38 ,-27.52895,153.073307,bus,VIC
305331,Caelian Street - 37 ,-27.528796,153.072685,bus,VIC
305317,Ursus Street - 36 ,-27.528475,153.072953,bus,VIC
305912,Camp Hill Bowls - 35S ,-27.529945,153.072267,bus,VIC
305913,NURSTEAD / DARCY ,-27.53237,153.074246,bus,VIC
305989,NURSTEAD / ELEANOR ,-27.531075,153.07275,bus,VIC
305304,THE / MELBOURNE ,-27.529628,153.071108,bus,VIC
,MELBOURNE / MANTILLA ,-27.530797,153.070801,bus,VIC
305303,The Promenade - 69 ,-27.530621,153.069516,bus,VIC
305284,Bennetts Bushland - 29 ,-27.53124,153.068774,bus,VIC
305308,Pattison Avenue - 27 ,-27.536295,153.060293,bus,VIC
,"Norman Park"""""""" Bennetts Road ",-27.536597,153.060627,bus,VIC
305309,Halstead Street ,-27.537325,153.062542,bus,VIC
,Halstead Street ,-27.53738,153.062407,bus,VIC
305310,Rome Street - 25 ,-27.537921,153.063545,bus,VIC
305291,"Norman Park"""""""" Bennetts Road ",-27.542424,153.067088,bus,VIC
305290,Pattison Avenue - 27 ,-27.53823,153.063803,bus,VIC
305311,Acfold Street - 28 ,-27.537065,153.06594,bus,VIC
,Rome Street - 25 ,-27.537254,153.065813,bus,VIC
305288,Pine Mountain Road @ Gretna Street ,-27.536572,153.06693,bus,VIC
305312,"Seven Hills"""""""" Clearview Terrace ",-27.536139,153.067384,bus,VIC
,Bennetts Bushland - 29 ,-27.53204,153.068498,bus,VIC
,"Morningside"""""""" Wickham Street ",-27.53262,153.069086,bus,VIC
,"Morningside"""""""" Wickham Street ",-27.532962,153.068783,bus,VIC
,"Morningside East"""""""" Richmond Road ",-27.533564,153.068822,bus,VIC
,Richmond Road - 57 ,-27.533625,153.068722,bus,VIC
,Richmond Road - 58 ,-27.535079,153.069218,bus,VIC
305313,"Molloy Road"""""""" Richmond Road ",-27.53488,153.069314,bus,VIC
,"Richmond East"""""""" Richmond Road ",-27.533906,153.072462,bus,VIC
305990,Ludwick Street - 66 ,-27.528335,153.070701,bus,VIC
,Ludwick Street - 66 ,-27.531812,153.06073,bus,VIC
305295,"Richmond East"""""""" Richmond Road ",-27.53071,153.0593,bus,VIC
,"Molloy Road"""""""" Richmond Road ",-27.530549,153.060599,bus,VIC
,Wickfield St - 49 ,-27.529867,153.061057,bus,VIC
,"Morningside East"""""""" Richmond Road ",-27.527632,153.057444,bus,VIC
307083,Hipwood Street  21A ,-27.528776,153.057156,bus,VIC
,Balmoral Street  21 ,-27.529676,153.058638,bus,VIC
,Bennetts Road - 20 ,-27.531592,153.055812,bus,VIC
,Philip Street  21 ,-27.530909,153.054763,bus,VIC
305086,Dover Street  22 ,-27.530698,153.054113,bus,VIC
305087,Goulburn Street - 23 ,-27.531272,153.05231,bus,VIC
305090,Lourdes Hill - 21A ,-27.53143,153.051744,bus,VIC
305076,Cawmore Street - 21 ,-27.535664,153.055129,bus,VIC
305077,Miles Street - 24 ,-27.533972,153.057291,bus,VIC
305092,Goulburn Street - 23 ,-27.534237,153.057068,bus,VIC
305093,Balmoral Cemetery - 23 ,-27.535367,153.05577,bus,VIC
305075,Balmoral Park - 24 ,-27.536442,153.052776,bus,VIC
305095,Morningside Rail - 25 ,-27.536173,153.05135,bus,VIC
305074,Ison Street - 26 ,-27.535909,153.051052,bus,VIC
305096,Morningside Park - 27 ,-27.536513,153.048419,bus,VIC
305073,Morningside Park - 27 ,-27.536389,153.048299,bus,VIC
305097,Ison Street - 26 ,-27.535387,153.045642,bus,VIC
305318,Morningside Rail - 25 ,-27.527978,153.07374,bus,VIC
305071,Balmoral Park - 24 ,-27.532852,153.045144,bus,VIC
305072,Balmoral Cemetery - 22 ,-27.535752,153.04565,bus,VIC
305098,Waldo Street - 20 ,-27.533553,153.045313,bus,VIC
305083,Norman Crescent - 19 ,-27.531732,153.050112,bus,VIC
305084,Norman Crescent - 19 ,-27.531811,153.050026,bus,VIC
,Norman Avenue - 18 ,-27.533113,153.048988,bus,VIC
305082,Norman Creek Bridge - 17 ,-27.526782,153.055518,bus,VIC
305081,Walter Avenue - 16 ,-27.527491,153.05552,bus,VIC
,Anglican Ch Grammar School - District Stop ,-27.530013,153.056738,bus,VIC
305080,Walter Avenue - 16 ,-27.528919,153.056014,bus,VIC
305079,Norman Creek Bridge - 17 ,-27.52987,153.055026,bus,VIC
305157,Norman Avenue - 18 ,-27.52982,153.045282,bus,VIC
305155,Waldo Street - 20 ,-27.529674,153.045453,bus,VIC
305156,Cawmore Street - 21 ,-27.531235,153.045158,bus,VIC
305099,Lourdes Hill - 21A ,-27.531918,153.04491,bus,VIC
305149,Forbes Street - 21B ,-27.531676,153.046183,bus,VIC
305150,Glen Ross - Bellwood - 54 ,-27.530439,153.04814,bus,VIC
305162,Graceville Uniting Church - 49 ,-27.530603,153.048126,bus,VIC
305164,School of Arts - 27 ,-27.532159,153.045642,bus,VIC
305133,Morningside Shops - 28 ,-27.543466,153.039444,bus,VIC
,Abinger - 29 ,-27.541975,153.039741,bus,VIC
305134,Abinger - 29 ,-27.5444,153.039408,bus,VIC
,Morningside Shops - 28 ,-27.543313,153.03967,bus,VIC
305070,School of Arts - 27 ,-27.531527,153.044494,bus,VIC
305100,Morningside Central - 30 ,-27.531319,153.04246,bus,VIC
305069,Morningside Central - 30 ,-27.530947,153.042345,bus,VIC
305101,Cannon Hill Primary - 31 ,-27.529992,153.042399,bus,VIC
305026,Cash Park - 32 ,-27.533312,153.033067,bus,VIC
305034,Archives - 33 ,-27.531088,153.033731,bus,VIC
305035,CSIRO - 34 ,-27.531122,153.033889,bus,VIC
305033,CSIRO - 34 ,-27.533579,153.033046,bus,VIC
306358,Archives - 33 ,-27.527061,153.056103,bus,VIC
305330,Cash Park - 32 ,-27.528042,153.073884,bus,VIC
305168,Cannon Hill Primary - 31 ,-27.523361,153.049042,bus,VIC
305171,Zoned for School Charters ,-27.523267,153.049801,bus,VIC
305167,Forbes Street - 21B ,-27.522449,153.051574,bus,VIC
305172,Marsh Street - 62 ,-27.522181,153.051493,bus,VIC
305166,Marsh Street - 62 ,-27.521749,153.051384,bus,VIC
305165,Dahlia Street - 63 ,-27.521458,153.049491,bus,VIC
305173,Dahlia Street - 63 ,-27.521517,153.049161,bus,VIC
305994,Delsie Street - 64 ,-27.520696,153.063027,bus,VIC
,Delsie Street - 64 ,-27.519635,153.061742,bus,VIC
,Dorothea Street - 65 ,-27.519666,153.058877,bus,VIC
,Dorothea Street - 65 ,-27.518102,153.059793,bus,VIC
,DARCY / MIDGLEY ,-27.51763,153.059225,bus,VIC
306085,DARCY / SOLANDER ,-27.51724,153.058753,bus,VIC
306086,DARCY / MAYFAIR ,-27.515461,153.056406,bus,VIC
305212,DARCY / MADISON ,-27.513916,153.049554,bus,VIC
305247,DARCY / NURSTEAD ,-27.513851,153.049832,bus,VIC
305248,NURSTEAD / ELEANOR ,-27.513567,153.051963,bus,VIC
305211,MELBOURNE / MANTILLA ,-27.513658,153.052037,bus,VIC
306087,THE / STANLEY ,-27.512732,153.053273,bus,VIC
305992,Uhlmann Street - 22 ,-27.524828,153.067467,bus,VIC
305991,Barton Street - 22B ,-27.526573,153.069115,bus,VIC
305993,Barton Street - 22B ,-27.522617,153.065381,bus,VIC
,Virginia Avenue - 23 ,-27.519358,153.06577,bus,VIC
305904,Virginia Avenue - 23 ,-27.517214,153.058963,bus,VIC
305905,Gordon/Elliott - 24 ,-27.517875,153.059752,bus,VIC
,Lindsay Street - 23A ,-27.519488,153.061799,bus,VIC
,Lindsay Street - 23A ,-27.520572,153.063117,bus,VIC
305908,Graceville Uniting Church - 49 ,-27.521831,153.064741,bus,VIC
,Blackheath Avenue - 25/26 ,-27.524553,153.06742,bus,VIC
305911,Blackheath Avenue - 25 ,-27.526439,153.069201,bus,VIC
305264,Gordon/Elliott - 24 ,-27.523407,153.077391,bus,VIC
,Leura Avenue - 27 ,-27.523415,153.077248,bus,VIC
305265,Govett Avenue - 26 ,-27.524684,153.0784,bus,VIC
305329,Leura Avenue - 27 ,-27.526691,153.076023,bus,VIC
305319,Carr Street - 28 ,-27.526809,153.07559,bus,VIC
305320,Carr Street - 28 ,-27.5247,153.078955,bus,VIC
305328,Smallman Street - 29 ,-27.524697,153.079201,bus,VIC
305268,Smallman Street - 29 ,-27.52261,153.075465,bus,VIC
305262,Eton Street - 30 ,-27.521529,153.074779,bus,VIC
305269,Eton Street - 30 ,-27.521558,153.073948,bus,VIC
,Wambool Street - 31 ,-27.522155,153.073003,bus,VIC
,McPherson South - 55A ,-27.525462,153.072014,bus,VIC
,McPherson South - 55A ,-27.518391,153.074694,bus,VIC
305283,McPherson Malia - 55 ,-27.518491,153.076703,bus,VIC
304968,McPherson Road - District Stop ,-27.518342,153.07663,bus,VIC
,McPherson Park - 56 ,-27.517879,153.074424,bus,VIC
304964,Bulimba Pre-School - 35/41 ,-27.517859,153.074713,bus,VIC
304966,Bulimba Pre-School - 35/41 ,-27.516998,153.073252,bus,VIC
304963,Riding Road - 34/42 ,-27.517106,153.073566,bus,VIC
305260,Main Avenue - 33/43 ,-27.518519,153.071557,bus,VIC
,Victoria Street - 32/44 ,-27.519022,153.071814,bus,VIC
305254,Grosvenor Street - 45/31 ,-27.518311,153.067675,bus,VIC
305255,Hawthorne Park - 30/25 ,-27.51921,153.066241,bus,VIC
305256,Miles Street - 24 ,-27.520213,153.064648,bus,VIC
305251,Hawthorn Park - 30/25 ,-27.518184,153.067632,bus,VIC
304967,Grosvenor Street - 31/45 ,-27.514314,153.072599,bus,VIC
305364,Victoria Street - 32/44 ,-27.513313,153.071934,bus,VIC
304961,Main Avenue - 33/43 ,-27.513266,153.072152,bus,VIC
305365,Riding Road - 34/42 ,-27.512902,153.069764,bus,VIC
304959,Bulimba Memorial Park - 32 ,-27.512378,153.067987,bus,VIC
,Bulimba Memorial Park - 32 ,-27.51215,153.066994,bus,VIC
305213,Brisbane Street - 35 ,-27.513343,153.047859,bus,VIC
305246,Brisbane Street - 35 ,-27.51314,153.048024,bus,VIC
305901,Coutts Street - 34 ,-27.512563,153.05353,bus,VIC
305367,Coutts Street - 34 ,-27.509197,153.063905,bus,VIC
,Bulimba Ferry - 33 ,-27.519288,153.073264,bus,VIC
304956,Bulimba Ferry - 33 ,-27.506812,153.063389,bus,VIC
,Bulimba Street - 36 ,-27.508372,153.063954,bus,VIC
305368,Bulimba Street - 36 ,-27.506739,153.063058,bus,VIC
305231,Princess Street - 37 ,-27.505353,153.060708,bus,VIC
305232,Princess Street - 37 ,-27.50549,153.058619,bus,VIC
,Pine Street - 38A ,-27.50577,153.055033,bus,VIC
305899,Pine Street - 38A ,-27.50856,153.052009,bus,VIC
305900,Apollo Road - 38 ,-27.510206,153.053188,bus,VIC
306088,Apollo Road - 38 ,-27.510808,153.052852,bus,VIC
306089,Shakespeare Street - 39 ,-27.508571,153.051598,bus,VIC
306090,Cowper Street - 40A ,-27.506899,153.049988,bus,VIC
305214,Tennyson Street - 40B ,-27.511157,153.048307,bus,VIC
305245,Apollo Road - 41 ,-27.511397,153.048381,bus,VIC
302449,Tugulawa Park - 37/39 ,-27.399765,152.961305,bus,VIC
302458,Tugulawa Park - 37/39 ,-27.399385,152.961117,bus,VIC
305233,Bolan Street - 36 ,-27.505251,153.054446,bus,VIC
305228,Bolan Street - 36 ,-27.505185,153.054576,bus,VIC
,Nuttall Street - 40 ,-27.504216,153.053379,bus,VIC
305234,Nuttall Street - 40 ,-27.50419,153.053154,bus,VIC
305237,Taylor Street - 35 ,-27.505082,153.047085,bus,VIC
306336,Cecil Street  - 34 ,-27.506816,153.050271,bus,VIC
,Fifth Avenue - 33 ,-27.503307,153.049777,bus,VIC
305762,Cecil Street - 34 ,-27.497953,153.053306,bus,VIC
300697,Taylor Street - 35 ,-27.570224,152.954724,bus,VIC
305763,Fifth Avenue - 33 ,-27.498991,153.049787,bus,VIC
,Walkers Drive - 32A ,-27.498881,153.048181,bus,VIC
306333,Walkers Drive - 32A ,-27.498751,153.048462,bus,VIC
306312,Balmoral High School - 32 ,-27.498566,153.052119,bus,VIC
,Balmoral High School - 32 ,-27.498123,153.052858,bus,VIC
305372,Pashen Street - 49 ,-27.49687,153.060659,bus,VIC
305201,Pashen Street - 49 ,-27.499312,153.062275,bus,VIC
305202,Talma Street - 48 ,-27.501453,153.061988,bus,VIC
305370,Talma Street - 48 ,-27.501631,153.061812,bus,VIC
305203,Morningside State School - 47 ,-27.503158,153.061736,bus,VIC
305204,Morningside State School - 47 ,-27.50488,153.061498,bus,VIC
305369,Hawthorne Park - 46 ,-27.504275,153.061439,bus,VIC
,Hawthorne Park - 46 ,-27.56539,152.957415,bus,VIC
300701,Coates Street - 50 ,-27.565387,152.956797,bus,VIC
305230,Coates Street - 50 ,-27.505242,153.060828,bus,VIC
305229,Olive Street - 51 ,-27.505398,153.058004,bus,VIC
305761,Olive Street - 51 ,-27.496691,153.055326,bus,VIC
306316,Beverley Street - 52 ,-27.496667,153.055007,bus,VIC
306317,Beverley Street - 52 ,-27.496055,153.056513,bus,VIC
305760,Morningside Police - 27A ,-27.495911,153.057139,bus,VIC
305373,Belgrave Street - 28 ,-27.49516,153.059579,bus,VIC
,Baringa Street - 29 ,-27.496816,153.066606,bus,VIC
304918,Algoori Street - 30 ,-27.496662,153.066273,bus,VIC
,Beelarong Street - 31 ,-27.567152,152.953389,bus,VIC
,Beelarong Street - 31 ,-27.567254,152.953291,bus,VIC
304931,Algoori Street - 30 ,-27.500916,153.079923,bus,VIC
304952,Baringa Street - 29 ,-27.500742,153.079527,bus,VIC
,Morningside Police - 28 ,-27.500414,153.077298,bus,VIC
304932,Colmslie - 53 ,-27.500521,153.077285,bus,VIC
304946,Algoori Street - 54 ,-27.504151,153.068132,bus,VIC
304947,Beelarong Street - 55 ,-27.504932,153.064601,bus,VIC
304940,Beelarong Street - 55 ,-27.504831,153.068497,bus,VIC
304941,Algoori Street - 54 ,-27.504354,153.068701,bus,VIC
,Junction Road - 30 ,-27.506536,153.070214,bus,VIC
,Krupp Road - 56 ,-27.506088,153.069756,bus,VIC
,Krupp Road - 56 ,-27.506895,153.072083,bus,VIC
,Oliver Plunkett SS ,-27.507005,153.072087,bus,VIC
,Murarrie SS ,-27.505549,153.072385,bus,VIC
,Murarrie SS ,-27.505315,153.072195,bus,VIC
,Oliver Plunkett SS ,-27.503803,153.071778,bus,VIC
,Bent Street - 58 ,-27.501,153.073696,bus,VIC
304935,Bent Street - 58 ,-27.503268,153.072117,bus,VIC
,Grenade Street - 59 ,-27.502637,153.071001,bus,VIC
,Grenade Street - 59 ,-27.500687,153.073108,bus,VIC
,Barrack Road - 60 ,-27.500408,153.075098,bus,VIC
304950,Barrack Road - 60 ,-27.500289,153.075035,bus,VIC
303009,Remora Rd - 29 ,-27.328568,153.008804,bus,VIC
302366,Oxford Street - 30 ,-27.418843,152.990297,bus,VIC
304760,College Street - 31 ,-27.487958,153.086257,bus,VIC
303001,Alison Street - 32 ,-27.328308,153.009009,bus,VIC
304739,Woonah St - 33 ,-27.487623,153.084786,bus,VIC
304761,Grassdale Rd f/s Stanborough ,-27.487462,153.082724,bus,VIC
304725,Violet Street - 35 ,-27.48702,153.08046,bus,VIC
304724,Grassdale Rd app Stanbrough ,-27.486855,153.079213,bus,VIC
307086,Grassdale Rd app Belmont Rd ,-27.486985,153.079261,bus,VIC
,Grassdale f/s Belmont Rd ,-27.487952,153.078699,bus,VIC
304926,Schneider Rd - 37 ,-27.498471,153.076717,bus,VIC
,Bridgeway - 38 ,-27.498552,153.076551,bus,VIC
305745,Stanbrough Rd app Grassdale ,-27.495785,153.09334,bus,VIC
305746,French St - 40 ,-27.4956,153.091841,bus,VIC
305747,Stanbrough Rd f/s Grassdale ,-27.495768,153.089286,bus,VIC
305748,Bridgeway - 38 ,-27.494886,153.085567,bus,VIC
305749,Schneider Rd - 37 ,-27.493278,153.083771,bus,VIC
,Stanbrough Rd app Formosa ,-27.493233,153.080292,bus,VIC
305751,Violet St - 35 ,-27.493188,153.076854,bus,VIC
305752,"Gateway - Eagle Farm"""""""" ",-27.492811,153.074812,bus,VIC
305753,Stanbrough Rd f/s Formosa ,-27.491983,153.071932,bus,VIC
305754,Woonah St - 33 ,-27.491573,153.068498,bus,VIC
305755,Stanbrough Rd f/s New Cleveland Rd ,-27.492134,153.065325,bus,VIC
305757,Alison St - 32 ,-27.493252,153.061801,bus,VIC
305756,College St - 31 ,-27.492532,153.063334,bus,VIC
306319,Oxford St - 30 ,-27.493578,153.060644,bus,VIC
302361,"Gateway TAFE"""""""" Gateway Motorway ",-27.418937,152.99006,bus,VIC
306321,Murch Street ,-27.491798,153.065981,bus,VIC
306322,Stanbrough Rd app New Cleveland Rd ,-27.491445,153.068011,bus,VIC
306323,St Ledger - 29 ,-27.491238,153.070532,bus,VIC
306324,Brassey Street - 26 ,-27.491918,153.072274,bus,VIC
306325,Doomben Rail - 27 ,-27.492507,153.074614,bus,VIC
306326,Silva Street - 28 ,-27.492906,153.076658,bus,VIC
306327,Hampden Street - 29A ,-27.492953,153.079632,bus,VIC
306328,Silva Street - 28 ,-27.493026,153.084094,bus,VIC
306329,Doomben Rail - 27 ,-27.494846,153.085931,bus,VIC
306330,Brassey Street - 26/31 ,-27.49562,153.088293,bus,VIC
306331,Woonah St - 33 ,-27.495256,153.09162,bus,VIC
,Nudgee Road - 30 ,-27.495639,153.094622,bus,VIC
304925,Nudgee Road - 31/16 ,-27.49897,153.075806,bus,VIC
,Lamington Avenue - 32 ,-27.498432,153.072536,bus,VIC
304923,Hampden Street - 33 ,-27.498136,153.07081,bus,VIC
,Woonah St - 33 ,-27.497231,153.068147,bus,VIC
304916,Long Street - 35/45 ,-27.497275,153.070454,bus,VIC
304915,Flemington Street - 36/46 ,-27.497873,153.0735,bus,VIC
,Bulli Street - 47 ,-27.575642,152.96108,bus,VIC
,Webster Avenue - 46a ,-27.575507,152.961169,bus,VIC
304703,Pleystowe Crescent - 46 ,-27.487412,153.077998,bus,VIC
304702,Long Street - 35-45 ,-27.48719,153.077332,bus,VIC
304704,Hampden Street - 33 ,-27.487012,153.075618,bus,VIC
304701,Nudgee Road - 31/16 ,-27.486889,153.07554,bus,VIC
304705,Nudgee Road - 30 ,-27.486464,153.072576,bus,VIC
304696,Burilda Street - 45 ,-27.484069,153.064386,bus,VIC
304709,Norman Street - 25/15 ,-27.484272,153.064968,bus,VIC
304708,Norman Street - 25/15 ,-27.484749,153.06795,bus,VIC
304697,Napier Street - 24/14 ,-27.484664,153.068099,bus,VIC
304698,Napier Street - 24/14 ,-27.485028,153.070294,bus,VIC
304707,Ascot Rail - 24/13 ,-27.485155,153.070395,bus,VIC
304699,Ascot Rail - 24/13 ,-27.485688,153.071972,bus,VIC
,Ascot Rail - 24/12 ,-27.485817,153.071821,bus,VIC
304763,Racecourse - 23 ,-27.484551,153.077347,bus,VIC
304764,Beatrice Street - 22 ,-27.483161,153.076146,bus,VIC
304765,Kent Street - 21 ,-27.482615,153.074607,bus,VIC
,Beatrice Terrace - 22 ,-27.481696,153.073029,bus,VIC
304714,Racecourse - 23 ,-27.476225,153.067041,bus,VIC
304685,Goodwood Street - 44 ,-27.476379,153.067207,bus,VIC
,Manson Road - 43 ,-27.476588,153.06937,bus,VIC
,St Johns - 44 ,-27.508814,153.10951,bus,VIC
,"Sinnamon Park"""""""" Under Centenary Highway ",-27.50926,153.110095,bus,VIC
304768,Manson Road - 43 ,-27.47776,153.071037,bus,VIC
304715,Flemington Street - 42 ,-27.47675,153.070336,bus,VIC
304716,Flemington Street - 42 ,-27.47825,153.071091,bus,VIC
304717,Newmarket Street - 41 ,-27.481291,153.073107,bus,VIC
304718,Dorames Street - 37-36 ,-27.482022,153.074221,bus,VIC
,Newmarket Street - 38 ,-27.482653,153.075619,bus,VIC
304720,Newmarket Street - 41/38 ,-27.483584,153.077437,bus,VIC
304721,TC Beirne Park - 39/40 ,-27.485082,153.077623,bus,VIC
304762,TC Beirne Park - 40/39 ,-27.486332,153.077883,bus,VIC
,Doncaster Street - 39/40 ,-27.481686,153.087569,bus,VIC
,Doncaster Street - 40/39 ,-27.484907,153.087053,bus,VIC
,Zillman Road - 36-38 ,-27.484678,153.082545,bus,VIC
,Zillman Road - 38-36 ,-27.484861,153.084993,bus,VIC
,Junction Road -35A/42 ,-27.486713,153.081812,bus,VIC
304687,Gellibrand Street - 36/42 ,-27.477496,153.066254,bus,VIC
,Union Street - 35/6 ,-27.480789,153.064921,bus,VIC
304689,Union Street - 35/6 ,-27.482016,153.065077,bus,VIC
304920,Bowley Street - 33/34 ,-27.494186,153.064064,bus,VIC
304919,Bowley Street - 34-33 ,-27.494477,153.064101,bus,VIC
,South Pine Bend - 43 ,-27.483726,153.058331,bus,VIC
304710,South Pine - 42 ,-27.482358,153.064742,bus,VIC
304711,Barton West - 41 ,-27.480983,153.064679,bus,VIC
304712,"Nudgee Road"""""""" ",-27.478506,153.064333,bus,VIC
306172,"Nudgee Road"""""""" ",-27.483668,153.058566,bus,VIC
,Chamberlain Street - 46A ,-27.518293,153.102091,bus,VIC
,Chamberlain Street - 46A ,-27.476929,153.071731,bus,VIC
,Anson St F/S Abel St ,-27.477732,153.0657,bus,VIC
,"Wellers Hill School"""""""" Toohey Road ",-27.472879,153.07249,bus,VIC
,"Wellers Hill School"""""""" Toohey Road ",-27.472949,153.0726,bus,VIC
304770,Weller Road - 45 ,-27.47167,153.076338,bus,VIC
,Weller Road - 45 ,-27.472182,153.078212,bus,VIC
,Denham Shops - 44 ,-27.47265,153.080551,bus,VIC
304773,Denham Shops - 44 ,-27.472946,153.082496,bus,VIC
304774,"Denham Terrace"""""""" Toohey Road ",-27.474111,153.090483,bus,VIC
304775,"Denham Terrace"""""""" Toohey Road ",-27.474757,153.094275,bus,VIC
304669,Toohey Road - 40 ,-27.47485,153.094044,bus,VIC
,Toohey Road - 40 ,-27.473934,153.08947,bus,VIC
304680,Toohey Road - 39A ,-27.473025,153.082173,bus,VIC
,Toohey Road - 39A ,-27.319254,153.022758,bus,VIC
,"Sexton Street"""""""" Sexton Street ",-27.471926,153.076993,bus,VIC
,"Sexton Street"""""""" Sexton Street ",-27.472637,153.061319,bus,VIC
306141,"Ekibin"""""""" Ekibin Road East ",-27.472652,153.059606,bus,VIC
,"Ekibin"""""""" Ekibin Road East ",-27.473726,153.064774,bus,VIC
306115,Langlands Park Station Platform 2 ,-27.472095,153.060045,bus,VIC
306116,Chester Road - 31 ,-27.47092,153.062404,bus,VIC
,Chester Street - 31 ,-27.469503,153.063636,bus,VIC
305797,Rigby Street - 31A ,-27.4698,153.059107,bus,VIC
305798,Ferndale Street - 32 ,-27.471876,153.059121,bus,VIC
,Rigby Street - 31A ,-27.466807,153.064377,bus,VIC
,Ferndale Street - 32 ,-27.46862,153.064136,bus,VIC
306117,Ekibin Road East - 33 ,-27.469526,153.064207,bus,VIC
306118,Ekibin Road East - 33 ,-27.46983,153.066741,bus,VIC
306119,Kenneth Street - 36 ,-27.470201,153.069358,bus,VIC
305879,Kenneth Street - 36 ,-27.468964,153.070104,bus,VIC
,Cavan Street - 35 ,-27.467409,153.070371,bus,VIC
305877,Cavan Street - 35 ,-27.467356,153.070525,bus,VIC
305878,Cosker Street - 34 ,-27.468534,153.07032,bus,VIC
306137,Cosker Street - 34 ,-27.47013,153.069832,bus,VIC
306138,Cracknell Road - 34 ,-27.470103,153.066912,bus,VIC
305898,Cracknell Road - 34 ,-27.471088,153.063638,bus,VIC
306142,Kenneth Street - 35 ,-27.473432,153.057355,bus,VIC
306143,Kenneth Street - 35 ,-27.474293,153.055743,bus,VIC
,Esther Street - 36 ,-27.474442,153.05517,bus,VIC
306144,Esther Street - 36 ,-27.475158,153.054471,bus,VIC
,Laura Street - 37 ,-27.47586,153.051898,bus,VIC
306146,Laura Street - 37 ,-27.477965,153.048271,bus,VIC
,Ellington Street - 38 ,-27.482348,153.050947,bus,VIC
306110,Ellington Street - 38 ,-27.477229,153.048731,bus,VIC
,CRACKNELL / EFFINGHAM ,-27.476122,153.050745,bus,VIC
,Fingal Street - 39 ,-27.475022,153.053546,bus,VIC
306114,Toohey Road - 40 ,-27.473225,153.057553,bus,VIC
305765,Toohey Road - 40 ,-27.472059,153.059043,bus,VIC
,Andrew Avenue - 38 ,-27.469645,153.058978,bus,VIC
,Andrew Avenue - 38 ,-27.466944,153.059408,bus,VIC
,Tarragindi Bowls - 38A ,-27.553876,152.946229,bus,VIC
,Tarragindi Bowls - 38A ,-27.520177,152.979016,bus,VIC
306120,Bailey Street - 37 ,-27.468808,153.070734,bus,VIC
306121,Scotts - Balfour - 65 ,-27.467748,153.072483,bus,VIC
306122,Pring Street - 41A ,-27.46667,153.074349,bus,VIC
306134,Bramston Street - 41 ,-27.466926,153.074564,bus,VIC
306135,Bramston Street - 41 ,-27.467983,153.072589,bus,VIC
306136,Pope Street - 40 ,-27.468862,153.0711,bus,VIC
306133,Pope Street - 40 ,-27.467019,153.079149,bus,VIC
306123,Elliot Street - 39 ,-27.46675,153.079115,bus,VIC
306125,Fernvale @ Elliot - District Stop ,-27.467549,153.084378,bus,VIC
306124,"P.A. Hospital"""""""" Ipswich Road ",-27.467802,153.085999,bus,VIC
306126,O'Keefe Street - 13 ,-27.468464,153.090329,bus,VIC
306127,Ipswich Road - 12 to close on 2/1/07 ,-27.469076,153.09437,bus,VIC
306128,Redfern Street - 11 ,-27.469236,153.093494,bus,VIC
307187,Broadway - 10A ,-27.468734,153.090184,bus,VIC
306131,Balaclava Street - 10 ,-27.468188,153.086618,bus,VIC
306132,"Sunset Road"""""""" Kenmore Road ",-27.467689,153.083389,bus,VIC
,Walker Street - 10A ,-27.467955,153.083918,bus,VIC
,Balaclava Street - 10 ,-27.466398,153.059651,bus,VIC
,Lotus Street - 10A ,-27.472014,153.088438,bus,VIC
304673,Lewis Street - 11/12 ,-27.472084,153.08817,bus,VIC
304677,Vanda Street - 13 ,-27.472328,153.090509,bus,VIC
304672,Buranda Railway - 14/16 ,-27.472495,153.090888,bus,VIC
,Stones Corner Library - 17 ,-27.472635,153.092541,bus,VIC
304671,Edith Street - 17A ,-27.472749,153.092568,bus,VIC
,Buranda Railway - 16/14 ,-27.474045,153.092845,bus,VIC
,Vanda Street - 13 ,-27.47426,153.09268,bus,VIC
,Buranda Street - 12 ,-27.481793,153.090267,bus,VIC
,Lewis Street - 11 ,-27.482433,153.094599,bus,VIC
,Broadway - 10A ,-27.482589,153.094895,bus,VIC
,Ipswich Road - 11 to close on 2/1/07 ,-27.4818,153.089441,bus,VIC
,Ipswich Road - 12 to close on 2/1/07 ,-27.481571,153.087843,bus,VIC
,Fernvale @ Elliot - District Stop ,-27.484585,153.087228,bus,VIC
,PA Hospital Citybus - 14A ,-27.485049,153.085604,bus,VIC
,Fernvale @ Elliot - District Stop ,-27.48691,153.081903,bus,VIC
